objno_deep2,ra_deep2,dec_deep2,zquality,u_apercor,g_apercor,r_apercor,i_apercor,i2_apercor,z_apercor,flag_cfhtls,cfhtls_source,subaru_source,zhelio
12027811,214.85608121946714,52.762258713599294,4,24.029525497175847,23.120041469384546,22.508777123420604,22.27989355040332,22.281296949170315,22.15174618525905,0,0,0,0.26254112
11041211,213.72501922085425,52.266552152490476,1,23.613906486631997,23.446412854792708,22.845200390679878,21.964474730946424,-99.0,21.734615856039078,0,1,1,0.1414018
13017385,215.17072582832708,52.90405905906664,4,22.980109448989925,22.15083560635593,21.79173099498181,21.595530194187614,21.617989693230314,21.539223262108617,0,0,-99,0.155742
14039945,215.72668379826342,53.619922316865996,4,26.436944379214804,25.23104080448157,23.606650270324547,22.55129898160952,-99.0,22.097733136272574,0,1,-99,0.64230067
13032772,215.23721883434882,53.044094498567574,4,26.486626587552465,25.08870685261193,23.548864117641916,22.332079236413843,22.418347064998557,21.886561881504853,0,0,-99,0.7362722
13018865,214.91333318183675,52.91807167704246,1,27.234359887807482,26.468419492819873,25.474459049234856,24.39581736882325,24.415722303578452,24.067866770241466,0,0,-99,0.5484312
14013330,215.3618924079148,53.358309568335244,4,24.079794155298732,24.182058595636725,23.908360686574195,23.28376279825508,-99.0,23.364030512692207,0,1,-99,0.7301875
13005366,214.52780115187662,52.83209991415788,1,23.87081845275199,23.50413163937194,22.98133154390558,22.377620521105225,22.452738882346782,21.806248431626834,0,0,0,0.20926233
13013069,214.63554859639703,52.836130232783034,4,23.41842697202552,22.6448578270652,21.66443243449174,21.069387184774836,21.1059540558071,20.835847253303534,0,0,0,0.5963239
13025411,215.15668231066294,52.960961576092814,1,25.74368042867994,24.54082997869973,23.287787015725673,22.48610333171944,22.54125937757345,22.18050069862486,0,0,-99,0.09041916
12007630,214.5300403178642,52.46768583094672,4,23.365846461235748,22.968217509924802,22.4317090497429,21.595557724997857,21.663155727778587,21.273052443532727,0,0,0,0.83514446
14006858,215.50381666041588,53.29141901856201,4,24.145461835997597,23.746871517598304,23.107707584386333,22.9189785462386,-99.0,22.801554494070672,0,1,-99,0.3677778
11027505,213.79544533933537,52.18803474025708,1,24.79104359507957,24.073061146443997,24.018351044850156,24.004350811727875,-99.0,23.792822035237144,0,1,-99,0.17945619
11040135,213.93637360773133,52.282401015887444,4,24.705872951597197,24.312128699836958,23.630967792009823,23.057702739815852,-99.0,22.811907768690137,0,1,1,0.64191854
11051262,214.37338570752854,52.37050796058429,4,25.016081909178244,24.46042227602243,23.737786510634546,23.616286065566264,23.610058093712258,23.47769821605127,0,0,0,0.3658559
11051983,214.17052696492019,52.36520955040942,2,23.19127491305564,22.93347230642702,22.72283832147245,22.373304726303203,22.383461430601773,22.123654591359333,0,0,0,0.29263127
13058840,215.1916930377059,53.183438100342755,4,23.63866941802045,23.35533383254946,22.771038959976657,22.23726790773553,-99.0,22.118942021138743,0,1,-99,0.67503786
14017356,215.69442238649833,53.40477339717472,4,24.52665886281865,23.873241279724333,22.694556854791088,22.031216370500463,-99.0,21.681612122129888,0,1,-99,0.51308304
12028133,214.77214218444854,52.75825156708743,4,25.179457611741856,25.002722199028547,24.671916141154192,23.971616295226937,24.07030272193709,23.66219532248744,0,0,0,0.9633111
12027962,214.87939151836596,52.758920373846195,4,23.801050259689134,23.592324676163994,23.439144956066894,23.22365042903012,23.240017034687103,22.856705419755546,0,0,0,1.3979666
11019354,213.923941403689,52.123053513299965,2,25.181773997725138,24.715646163606074,23.94181845185698,23.352877287797963,-99.0,22.53878080216026,0,1,1,0.24993923
13100548,214.72879513994593,52.90665357920807,4,24.45509280674577,24.275983044689657,24.233811400900624,24.109623982104104,24.070353745944182,23.809521035719847,252,0,0,1.473057
12016794,214.39058993036713,52.57666203901772,4,23.802931514473617,22.149890686691435,20.778736697083776,19.72037024095555,19.780073655417496,19.344961549266287,0,0,0,0.6113143
12012322,214.37878477984282,52.553561415791194,2,24.729903008505456,24.647420892724032,24.677449496325007,24.68162071652469,24.636618314381327,24.52696094247997,0,0,0,1.4969045
11100943,214.0029806239081,52.21126266806459,1,26.09468061728538,24.506707123130887,23.939083678255088,23.779837222427407,-99.0,23.932005074441122,0,1,1,0.024641626
13043005,215.0894778295472,53.073516087431926,4,23.043697103117417,22.640674053163032,22.457129916754095,22.380585883911657,22.370602334479155,22.322553700085606,0,0,-99,0.4210769
13018912,214.89980506897726,52.947406658953696,2,25.271101794390535,25.011615363205625,24.770983632539004,24.075042478137643,24.161701861656745,23.72011832778618,0,0,-99,0.977242
12027707,214.9070775821654,52.74860048327537,1,24.331284943567635,23.53397102096418,23.34570957627387,23.239139011432666,23.250578127695693,23.236071537397684,0,0,0,1.1160413
13033261,215.23324169810326,53.007132021120924,4,25.47890426581643,23.512486871001748,21.967048722601994,21.184534781759105,21.22928361105677,20.840332683741536,252,0,-99,0.46478608
13010575,214.96937163699184,52.83488291973481,4,23.752622862190226,23.430040589678583,23.141335179404923,22.831083663011135,-99.0,22.25367348052421,0,1,-99,1.3333087
11034300,213.78102245996268,52.23766724122834,4,22.6070665927504,22.461262539324686,22.26240433100862,21.756893935512778,-99.0,21.452595883335583,0,1,1,0.9210604
12020374,214.6090774302032,52.66268642898649,4,24.036903183728196,23.357316486667592,22.56176789677854,21.774188416743357,21.803461125516048,21.537933221505348,0,0,0,0.73361146
11051611,214.20078561727289,52.40398448610722,3,24.759145166715424,24.03997681105591,23.10451764300405,22.52214956445755,22.539917359783168,22.320915849701993,0,0,0,0.60358965
14006223,215.67677764156667,53.31365386645484,4,22.09795548518636,20.453990466964374,19.184526754654552,18.647127381947005,-99.0,18.468945550858532,0,1,-99,0.28537643
11038394,214.26541693278384,52.28796806220271,2,25.479675995862564,25.039900992957183,23.927997616924678,22.859125983439927,22.91557257927618,22.085738769106747,0,0,0,0.99560356
11034196,213.78399668531478,52.223274124429736,4,22.83434644141151,22.24543643568393,21.225269653086738,20.37572875871821,-99.0,20.039256093586804,0,1,1,0.5315002
13057522,215.34989756013027,53.22900588302582,4,24.61818920223869,24.60902629389007,24.0503113753158,23.50362582488384,-99.0,23.705140502244838,0,1,-99,0.68850636
12011792,214.58828496899292,52.520502661398496,4,24.209070070030265,23.38423838181814,22.846472349697954,22.685909586899683,22.681825300471232,22.60249433480005,0,0,0,0.26206052
13063020,215.62143212302527,53.25861665549019,3,24.29746059984409,23.951939186818407,23.38942645833135,22.61336151147677,-99.0,22.469543785372732,0,1,-99,0.7278789
14100792,215.6683749985645,53.41426558774401,1,24.683362174237455,24.088409002848664,23.745804802746267,23.71117291600112,-99.0,23.6223881988568,0,1,-99,0.32017693
11028001,213.63103351658327,52.17821931178696,3,22.730453633342076,22.74721894644086,22.23006757481922,21.833343050398707,-99.0,21.41730067869283,0,1,1,1.2008455
13064203,215.41180099915985,53.262948550796864,1,23.968641501414975,23.61411599512289,23.372431313927915,23.21716454204874,-99.0,22.83804763002033,0,1,-99,0.13036172
12023592,214.81765449283364,52.70708458071749,4,24.48506745058566,24.33704848794034,23.729483411342184,23.322641108877374,23.356363735038727,23.33681106364361,0,0,0,0.62451535
13033911,215.13192774118482,53.04741343144997,2,26.152603174130338,25.586444603953222,24.85691321101262,24.39324347170099,24.467734037387416,24.319149190985048,0,0,-99,0.6931502
14040096,215.6561494743568,53.62774434936,4,24.808428511713327,24.386471785861065,23.658305519901354,22.947704898730276,-99.0,22.354558758954152,0,1,-99,1.1245143
12007787,214.42287487971342,52.46223302441649,4,23.41712117020417,22.949535752125765,22.315637498674448,21.782235734951662,21.792632789771726,21.627076078439757,0,0,0,0.6700922
12029459,214.4829842788066,52.777458037970064,4,25.14741933109356,24.341072308154274,23.641214652860196,23.37571659420974,23.35560039538926,23.138537008067697,0,0,0,0.33392218
12020616,214.5022781884181,52.65261878954334,4,24.278757085209033,22.864461606857056,21.683481815247237,21.081727581056303,21.134138976736516,20.73084146172522,252,0,0,0.33913964
12021262,214.31237689381118,52.64393666237265,4,23.93771338172334,23.80372798911877,23.565084467797305,22.932844183355456,22.980113032339773,22.76114294123371,0,0,0,0.90216345
11037796,214.29213388878068,52.28298250329226,4,23.49860481705287,23.357633994287983,22.978168454925623,22.64492297317603,22.664847344061425,22.174268075996707,0,0,0,1.285842
13057494,215.41379186607253,53.216394982395286,4,23.29685156921011,23.116080717827813,22.70132111520684,22.217797278933585,-99.0,22.12989325345969,0,1,-99,0.6879801
11051973,214.14398651411904,52.387879956295365,-2,25.223332455433606,24.59248753272793,23.75542586232109,23.43656091207596,23.456982186847164,23.259417277011213,0,0,0,1.3691034
13049434,215.29009911955876,53.162187829846516,3,24.121602071573747,23.825968787184692,23.711403647898013,23.5523483007266,23.563107254369406,23.424991052513025,0,0,-99,1.570136
13040182,215.462091389179,53.099463652783015,4,21.976117882505857,20.79119960203332,19.511145965759308,18.982100730933364,19.016453960872322,18.687298980198534,0,0,-99,0.39030537
11013867,213.81476048811712,52.020414351351064,4,29.179371285038933,30.01934844995195,23.609171511168974,99.0,-99.0,99.0,244,1,1,0.74469143
13019255,214.92583141084694,52.928740579867736,4,22.361324856789686,21.929204727201114,21.339553611143547,21.263593596963396,21.26262763132257,21.14474725822443,0,0,-99,0.3716067
12004335,214.29156737875638,52.430713411506076,2,24.628795383233822,24.428707615476707,23.89638504319714,23.292484688677863,23.37470380275682,22.733119307405886,0,0,0,1.1258568
12016036,214.6062824749299,52.59752144308732,4,24.369433178237163,23.781526495220238,22.977241066612535,22.037244628587583,22.090755788565332,21.741082327567316,0,0,0,0.721702
12008069,214.38270881754866,52.49433050238986,4,24.733159918039277,24.47971689778115,24.090699936398725,23.38292970163772,23.392381848630947,23.21008314594986,0,0,0,0.8341398
12012994,214.19852896860618,52.56192828964413,0,25.423882591176394,24.87739541444868,24.367242029494683,24.224981096085145,24.241261290417135,24.01989674286808,0,0,0,-2.2624134e-05
13028114,214.77791192836798,52.9762793025875,2,24.097157552012394,23.88041776401241,23.4576189120925,22.921340257738233,22.990117582842405,22.406450778806594,0,0,-99,1.0990635
11046482,214.08339737458948,52.326086440147265,3,24.06649891770395,23.289111502802953,22.245396951618737,21.716990832399436,21.743273620573053,21.438068857929597,252,0,1,0.47065252
11019152,214.04564111651808,52.09170997420006,2,24.292471351266908,24.15165629553974,23.440089102370123,22.969024785603946,-99.0,22.370342105794812,244,1,1,0.9971388
14039988,215.7326905578782,53.63089057656907,4,24.03688098761702,24.087706900853163,23.89764920658123,23.42773362711427,-99.0,23.412799889583543,0,1,-99,0.96389896
13003292,214.95995471893167,52.82965552412497,1,26.6039900742876,25.00303833137469,24.48952511278025,24.381526827051175,24.421867077734337,24.448880357760274,0,0,-99,1.5226251
11100603,213.721686639279,52.08225906006919,1,23.895737460861604,23.778828827270143,23.778836819161,23.94997012998188,-99.0,23.72069539740003,0,1,-99,0.09988469
13020534,214.71383008130533,52.89668413628533,4,24.894422617170786,24.642867934484933,24.148622593411083,23.30922065124679,23.361096125615234,23.06074855005388,0,0,0,0.8067987
14013232,215.41472456407553,53.35795557440724,4,23.289461125343234,23.274144969107894,22.97172693026154,22.468831441299667,-99.0,22.41476218366161,0,1,-99,0.76495105
12023497,214.8824800802652,52.73142290375836,4,24.46843026519593,24.23134956864152,23.61221399261093,23.38190474947113,23.391387092616885,23.451733477686883,0,0,0,0.4977871
14038935,215.9038904817717,53.621455843061995,4,23.659180282814553,23.406187796180298,22.684998818233762,22.394554470556695,-99.0,22.325240380073875,0,1,-99,0.55436754
13025223,215.16834595653347,52.98929184972803,4,24.79315702582922,24.45611120456184,24.030260106161865,23.3530622175732,23.397545677332047,23.10937356089436,0,0,-99,0.8068848
13051151,215.1194615257875,53.13880548407178,4,24.492253325315534,23.944044096249815,23.486131935939056,23.46255616828651,23.477731306265515,23.347166067270567,0,0,-99,0.2732455
13004307,214.76747437936123,52.813696686484036,4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,0,0.6811791
11026437,213.93307674593933,52.15704214057041,4,23.12912715041821,22.64351481886185,21.740827486124253,21.353177493980635,-99.0,21.06660466824041,0,1,1,0.5305661
13035830,214.9095427075704,53.020776162535185,4,24.705625964641573,24.490258715458946,24.00200221126984,23.354289198908234,23.395297574711083,23.16264013220658,0,0,-99,0.74691045
13064082,215.3574452278977,53.265492297499804,4,24.12364110040668,23.98269288024244,23.483738600016117,22.66457075106756,-99.0,22.870909066196536,0,1,-99,0.74181736
12009070,214.10110183713556,52.455257100962626,4,24.83862544195783,24.51797599111277,24.00707972122611,23.39116368575351,23.385016182883334,23.152670520064326,0,0,0,0.7658199
12023464,214.87736698870836,52.7248727249098,1,23.493964742755633,23.45183008876723,23.473959785958602,23.51021694850958,23.494434943255413,23.597913474364606,0,0,0,0.61284
14011561,215.69109478404548,53.379034219244204,4,24.95169060695558,24.867554723505094,24.34915946679462,23.42145015004433,-99.0,23.060941143337224,0,1,-99,0.9171005
11051246,214.34260565431987,52.384400231141626,4,23.36444330256692,22.840318273449476,22.263090301723857,21.527777224981204,21.559923279602355,21.31394521113863,0,0,0,0.7766968
13058432,215.1393661049629,53.184637226462655,4,24.31129739701524,23.95178641571461,23.139625890749173,22.46454830642689,-99.0,21.928381720638242,0,1,-99,1.025651
11040083,213.94705599895357,52.280389069357625,4,24.905421970240635,24.32332112214328,23.63597445569245,23.438770968296094,-99.0,23.347082572243345,0,1,1,0.42077234
12004104,214.3471777069674,52.448462289294866,4,22.93161504564048,21.991439604692165,21.367010385652218,21.051698169714133,21.06101477383773,20.932944580040033,0,0,0,0.2104171
13005505,214.52434699259302,52.80558349391504,4,22.930744489686774,22.688457381950336,22.345229064868196,21.668723343563773,21.729281617079554,21.45197564369695,0,0,0,0.9009474
12013054,214.1730276957081,52.55008057750456,4,23.929542578222847,23.81010697324667,23.602506602689004,23.028861547143926,23.08685628035324,22.719645545289044,0,0,0,0.99012196
11026620,213.85303521439616,52.1355645798576,4,24.162875896256782,23.66366276249046,22.97582628171482,22.260309894337315,-99.0,21.825374546242717,0,1,1,0.888613
13048921,215.36740107664187,53.17287161083368,2,24.871116823647355,24.64524950829974,24.539456313244255,24.39953570563302,24.445031193820217,24.291485263649566,252,0,-99,1.1860609
13056153,215.57557353558337,53.212682112760376,-1,15.845880167926495,14.73705797230738,14.126101644922954,14.362153034185836,-99.0,13.337831060836333,246,1,-99,3.120563e-05
12013149,214.22266740093332,52.533280055227806,2,24.431776718095342,24.155174068809153,24.065075026671977,23.786379339169144,23.8006533336508,23.539978439270566,0,0,0,1.6192946
12004777,214.2132767081942,52.44278858509642,4,23.43973847669556,22.99521143325219,22.260041986722054,22.082925036863724,22.059214794173162,22.030776228437627,0,0,0,0.41894633
11022292,213.50839017312728,52.11963001035292,4,23.614623846130073,23.313199141883754,22.65399059626816,22.110071065954145,-99.0,21.96086102856753,0,1,1,0.6734636
11025874,214.08285764390493,52.139622955798586,3,24.04833716373412,24.004699127412657,23.85884779460923,23.810631669190055,-99.0,23.093502225705574,244,1,1,1.2303017
11044665,214.36464932443988,52.32603111368735,2,23.821762931297695,23.506049753936242,22.905247630542146,22.468746773820087,22.48510298124859,22.364771836452615,0,0,0,0.8164885
13019921,214.80535237425042,52.94280553977296,4,23.78969133823357,23.476177796912324,22.862931941693784,22.253104060612458,22.289004345604162,22.021148342833893,0,0,-99,0.6794052
14017845,215.55172235841218,53.43569438881241,4,23.35564450965537,23.288066673177063,23.24483340655698,22.760013488690745,-99.0,22.745174003691258,0,1,-99,0.89781165
11020249,213.8698813665001,52.10298139898077,4,24.36421673940527,22.92537615443932,21.391096323561687,20.551107738916368,-99.0,20.14745759246476,0,1,1,0.5100855
11014406,213.73925507712107,52.03975985065881,1,24.08160012938156,23.84819841230213,23.71876371790349,24.114880164960123,-99.0,23.678929157903113,0,1,-99,1.3782698
13048567,215.4760468637725,53.12266665471543,4,23.01416396170119,21.974283785536485,20.917158939509907,20.437235673955502,20.468649959698745,20.152069917085306,0,0,-99,0.37222838
13035212,214.9968477384467,53.007368040089204,3,23.576050473126493,23.387536417376484,23.103105315177825,22.773874291182423,22.7983351462378,22.2130578969399,0,0,-99,1.2398047
13024265,215.29576209187243,52.9768203088679,4,23.892613795351952,22.92570012905338,21.853217535174792,21.356628560402626,21.40203129019264,21.073303833834007,0,0,-99,0.3949016
13049984,215.1925726809869,53.16380467102863,3,25.530263145738264,25.060762352807362,24.095991558330944,23.106017891518356,23.18119193680418,22.401589717218545,0,0,-99,1.0048069
14039108,215.85539244749975,53.611743479919824,1,24.386225851912616,24.029851885572793,24.082732664020593,23.784141566384484,-99.0,24.00852958713707,0,1,-99,0.71962965
13036677,214.78297559961152,53.00714312592754,4,22.156730992392077,21.52589372930753,20.840356395753915,20.35549862810002,20.324323829585744,20.175410039890924,0,0,-99,0.5629213
11039684,214.0736890031003,52.29850968443861,3,23.825624855095143,23.218308597704404,22.414844178174906,21.717510958222686,21.71861095650589,21.495397546680053,252,0,1,0.6556735
12029096,214.54492011288707,52.762277322290174,4,22.69216534568511,22.31696113807049,21.869077856147232,21.2783610572508,21.313289788323626,21.097785623026244,0,0,0,0.77311784
14039207,215.8779248204308,53.61523331828357,4,24.472394147716187,23.87680659660172,23.355964397272192,22.854280981906467,-99.0,22.56691403941086,0,1,-99,0.72687054
14034205,215.80475153129117,53.60761674154128,4,24.020991405897618,23.858733959224676,23.43926869099616,22.8958358272411,-99.0,22.797021744014813,244,1,-99,0.72083
12024066,214.80027734396103,52.70073932016385,3,24.21772863983112,23.94441924708824,23.49795690248034,22.743406769252147,22.84689705053342,22.482564791343936,0,0,0,0.9549517
14028047,215.85845105672675,53.52942198985875,4,23.668974925285717,23.425871768362033,23.221881576803145,22.912002136049843,-99.0,22.196125572985792,0,1,-99,1.2479727
13017270,215.14095625972274,52.89979070726986,4,23.640870709598765,23.34168795602333,22.794890266352393,22.06115448373279,22.136567882803913,21.6128584279101,0,0,-99,0.99334335
12009119,214.0778425335279,52.473047153474454,4,24.35724353759218,24.156962490416436,23.452410110925896,23.182852477763852,23.181495936990853,23.093605431168072,252,0,0,0.5218004
13033681,215.18397083431438,53.03195104582119,4,25.14602027638475,24.267447480488045,23.605846167475878,23.38194434664814,23.410029609578242,23.265819721595747,0,0,-99,0.29028103
11040758,213.8616628512738,52.2805705732635,4,23.013772526735178,23.046577695188784,23.009641867520372,23.069263512450924,-99.0,22.961960393935474,0,1,1,1.3686814
14007832,215.26786265609164,53.30701812364714,1,23.96099615877793,23.757244560974847,23.444945533134987,23.49033972595575,-99.0,23.381461099395736,0,1,-99,0.7030496
13009842,215.07577624816304,52.861366852484934,4,24.340763650643346,24.28261507224031,24.027627052406597,23.517898149545147,23.583417584555644,23.37402889850576,0,0,-99,0.7543352
13018652,215.00621948788572,52.934904101981374,4,24.22101788707104,23.80960289237128,23.2177540282299,23.16261503145183,23.17908233381495,22.928284531908886,0,0,-99,0.3549667
12024039,214.78278433494137,52.710156577973976,4,23.73869876040488,23.29138312170091,22.749294994679154,21.917879033636137,21.963156626359467,21.617057039926575,0,0,0,0.8379079
13025533,215.1508139514192,52.95331392190565,4,22.872360044589723,21.90187956109657,21.3505728617843,21.057256173766465,21.07496651554724,20.9655362686292,0,0,-99,0.20115638
13026493,214.94901683206766,53.005935006338404,2,24.65280965048748,24.09621711778682,23.927585715843716,23.926250532246492,23.920579505568927,24.0506870553346,0,0,-99,1.5889727
12008788,214.15662498984608,52.480867201164074,4,23.855300648545903,23.721422847513413,23.429786302993257,22.861682530107643,22.879320771452488,22.69888350353514,0,0,0,0.8123019
13016929,215.13111297474745,52.91614824708813,4,24.985042509859785,24.419984249603804,23.85629993602986,23.63149962973971,23.64201370648687,23.485237554488506,0,0,-99,0.28374246
12029382,214.5120887208511,52.758981018545455,1,24.86324430628291,24.184724479531923,23.95518083757095,23.903523947888203,23.91693102712626,23.83403827437628,0,0,0,0.04153343
11019633,213.9301921189525,52.089331975403184,4,23.2767284855408,22.927912668274956,22.46801490016092,21.92419632012304,-99.0,21.739195924653675,0,1,1,0.804941
13033922,215.14222072737812,53.04319741720974,4,24.87843401808001,24.398610358807925,23.515510408867538,23.199836045096916,23.19085477169791,23.04310543757738,0,0,-99,0.4619154
11027367,213.77392899150547,52.182901941310774,4,24.591364031643547,24.413093070754044,23.652193584619408,23.28841224892352,-99.0,22.97935067699905,0,1,-99,0.7366123
13050157,215.1346290996936,53.13192186758533,2,23.666709871213843,23.422892780348583,23.37097038162029,23.352882649187684,23.34437322148474,23.30503349648187,0,0,-99,1.2759758
13018357,215.00898371261275,52.91582847587415,2,26.15843835649359,25.976757451161095,25.894014090506136,25.538171031996697,25.66441155241419,25.12051703122002,0,0,-99,0.63773614
12011138,214.71522962009578,52.554986669216305,4,21.547112190409756,20.975592018479546,20.2795201824536,20.002873188766515,19.99083195868999,19.757864849610193,0,0,0,0.3644485
13018552,214.96458478767187,52.9241654325524,4,23.035800194477577,22.32882689829794,21.559977233138323,20.866054079121483,20.907784901184588,20.641774477588154,0,0,-99,0.673212
13048264,215.47971431867944,53.143099744047504,1,24.677653475558543,23.91147716001895,23.826902966789508,23.44700318322819,-99.0,23.21922074614487,0,1,-99,0.57502824
12019842,214.68294737251017,52.65617119107628,2,24.72414752379486,24.520840052183566,24.313437003170133,23.990914510378037,24.068279295580627,23.413868322440244,0,0,0,1.2793218
11039213,214.0364475967113,52.276883685568464,2,24.764178926778445,24.611827718675464,24.087945909777886,23.811989714980403,-99.0,23.815111203685092,0,1,1,0.2568022
14007050,215.53192979380523,53.309042157270596,4,23.197213039118882,22.985755826330955,22.33973788656898,21.88155065206605,-99.0,21.825749812108185,0,1,-99,0.6381705
13035275,214.96897761552066,53.049546156980796,2,24.04076810391084,23.944394247876925,23.738819319646964,23.44120302360003,23.517995439305267,23.12808433247861,0,0,-99,1.2736757
13040057,215.45725800622336,53.117311809073726,1,23.879447274499938,23.62990691974491,23.56713071240902,23.412958653821278,23.422534391889954,23.355039606131555,0,0,-99,1.2864388
14023219,215.69303986398882,53.49270041782438,4,25.910724051952023,24.44509773530712,23.73395080378402,22.7432852728948,-99.0,22.261647757534433,0,1,-99,0.8467518
13044260,214.90023917392844,53.07842163654277,1,24.484912990107926,24.035978194349703,23.936574668338956,23.851441447825817,23.871445576207556,23.747919043587217,0,0,-99,-0.0012545106
13020420,214.67200873071954,52.909968329564435,4,24.00411999278482,23.804303117873513,23.502459878038934,22.86201036388922,22.924044811579794,22.581547290635402,0,0,0,0.96305674
14021996,216.0123328530889,53.48376605618773,4,24.69795568429744,22.710279901567276,21.2879095246222,20.163828979370365,-99.0,19.79827567157118,0,1,-99,0.63533264
13035250,214.96313703833897,53.012301644273975,4,23.391120598864287,22.55523270239747,21.504952285383013,20.369719262130715,20.442231273883255,19.889584960581086,0,0,-99,0.7443312
12025016,214.5053260614181,52.69402818664821,4,24.663366783284886,23.81257811015666,22.993511254447533,22.12539076129561,22.168809626222505,21.83448983392757,0,0,0,0.7447927
12021001,214.38611408032588,52.65293490890326,4,24.735384383394297,24.519074059723486,24.040749748238717,23.33993775443495,23.38760884382218,23.140177734346572,0,0,0,0.75908464
11014849,213.7129355269467,52.063167511354095,1,24.16229776350576,22.97313947572372,22.39403499884431,22.301471276609384,-99.0,22.058186537134045,0,1,1,0.14291489
11101137,214.06063415995462,52.27061757608317,3,24.709436939075793,24.147050372634066,23.321902750678735,22.883983520260895,22.897803493678577,22.45464284915216,252,0,1,0.42229936
11045501,214.13351662086848,52.313951035285754,1,24.6528026749849,24.072649477494632,23.882769059969654,23.75273937891615,23.807180381825606,23.663644389356254,0,0,1,0.82338077
13003190,214.97656866180571,52.80852998471528,4,27.37013394587435,26.681903765137804,25.05985268186818,24.02265908314901,24.123080451789974,23.120443845174353,0,0,-99,1.1780579
11051027,214.29138601589926,52.384466071718634,1,24.013227560388156,23.63640019005492,22.943700351834302,22.516251129299132,-99.0,22.545467614543913,0,1,0,1.2673798
12000881,214.44252626913755,52.372307936500874,4,24.470255980890382,24.24437111768582,23.951862185694893,23.19747364342085,23.22563409750719,23.00165269681029,0,0,0,0.85926133
12024937,214.52922647057758,52.68284593503631,4,23.80818271833717,23.705106721868344,23.415642519636634,22.98524355781778,23.02077309634746,23.32006202858872,0,0,0,0.48332906
13020132,214.681252192598,52.91666363587137,1,24.80084572177443,24.00539546317531,23.70480497119349,23.65210517988301,23.677227864949213,23.63574534167345,0,0,0,0.39217326
13043017,215.1060471549561,53.11624542099162,4,22.855127094512156,21.507330048424745,20.59454272711251,20.155372259373596,20.177933300907256,19.921283065712913,0,0,-99,0.20240477
12003385,214.52079175589066,52.436199623422,2,23.355881449735755,23.180690468745546,23.113580365894475,23.059356875147927,23.08746672741375,23.00079338508113,0,0,0,0.7888295
13041521,215.31868389397604,53.09102972516848,2,25.805780710994707,24.42439204166541,23.104299822514626,21.896904242989923,21.979190429797338,21.43703466099489,0,0,-99,0.7432369
12007857,214.48543903806,52.4682194087718,4,23.624492569717592,23.290257888536804,22.58301456662959,22.340153561709645,22.36404805351353,22.290925558784757,0,0,0,0.46682188
12008962,214.15717247919605,52.45251617368194,3,26.211563526571776,25.257324184272665,23.845478029946285,22.62525391792867,22.68785919679479,21.989832918753848,0,0,0,0.8521731
12019845,214.6232428939385,52.64987518310954,4,24.924343305514853,23.901436249213663,23.34329771548101,23.074767434953593,-99.0,22.895762170367504,0,1,0,0.3061454
12012241,214.43673485225622,52.518552168903625,4,24.136112446065315,23.492319882151673,23.018847168864195,22.8457318673385,22.853462098956665,22.783937378497107,0,0,0,0.23275521
13026863,215.00310437806826,52.96592569933273,4,23.747585368027618,21.68006290506737,20.132853812961127,19.39648121801385,19.436032285032226,19.089402790108306,0,0,-99,0.45724046
12004455,214.27607919742047,52.4080387008471,4,23.369357102462306,22.579840391533356,21.761367479142965,21.01246942110389,21.037138732057965,20.737092170982617,0,0,0,0.683538
13041653,215.26673278896587,53.08681570251065,4,23.60189498076619,22.811841130990732,22.350376247574523,22.15197441743943,22.177956608478706,22.106562705766603,0,0,-99,0.21280663
12008091,214.33035310375746,52.46559479079232,3,25.150486048302838,24.768104050572138,23.984514510170936,23.01133185394357,23.07210553921562,22.191763179106413,0,0,0,1.207888
13041859,215.21673151048415,53.06916473990714,4,24.525646857594612,23.862675005398422,23.463282258416765,23.15953334833614,23.18433724297416,23.019969551618082,0,0,-99,0.7770138
12028886,214.5256418261154,52.78506100897357,4,99.0,99.0,99.0,99.0,-99.0,99.0,0,1,0,0.84101224
13004080,214.80159155306467,52.81442265235091,4,24.026671928596755,23.8850683064186,23.666487121658744,23.38120269667303,23.42639991769738,22.838122482004103,0,0,0,1.2568539
13032282,215.37099697389883,53.04425314337277,2,26.831746651823515,25.35571488966449,25.00779964466771,24.910000007600043,24.89733743187556,24.827076484013833,0,0,-99,1.3049246
11026302,213.97416671874745,52.179271098375466,2,24.52890009894973,24.327166962911345,23.609997392834707,22.97761373363017,-99.0,22.16397405956286,244,1,1,1.1201966
14021901,216.02562055580717,53.47400241387459,-2,24.628986152383124,24.544285021454822,24.390727131493502,24.041565504982703,-99.0,23.300312688277597,244,1,-99,-0.0016398736
14100778,215.80144912088386,53.41120553085784,2,24.40765427192275,23.67337944520546,23.47132602042267,23.29840351009456,-99.0,23.48188872987685,0,1,-99,0.16458616
13041858,215.21615398742992,53.07072832671838,4,25.16352337622046,25.041969000495758,24.87056809537432,24.293157190543116,24.39435180935136,24.05373545859115,0,0,-99,0.9752423
13028065,214.75842132042996,52.96014964506321,4,25.581882030176,23.53096994289405,22.031142803665745,20.8625892420109,20.91452917059735,20.48659212238082,0,0,-99,0.6645325
13034582,215.12553042619768,53.05436783787445,1,24.14688689847384,23.585264267544293,23.45488764665505,23.443965406391133,23.462436905669755,23.452009732617167,0,0,-99,0.82052666
